season,week,gameday,away_team,home_team,away_score,home_score,away_spread_line,home_spread_line,pred_prob_home_cover,pred_home_covers,recommended_pick,home_off_epa_last_n,away_off_epa_last_n,home_def_epa_allowed_last_n,away_def_epa_allowed_last_n,home_pace_plays_last_n,away_pace_plays_last_n,home_ats_rate_last_n,away_ats_rate_last_n,home_point_diff_last_n,away_point_diff_last_n,home_score_for_last_n,away_score_for_last_n,home_score_against_last_n,away_score_against_last_n,home_rest,away_rest,total_line,pred_prob_total_over,pred_total_over,ou_pick,actual_home_covers,actual_result,was_correct,home_cover_margin,actual_total_over,was_correct_ou,pick_probability
2025,4,2025-09-28,CHI,LV,25,24,1.5,-1.5,0.445143018361498,0,CHI to cover (+1.5),-0.04645294809409877,-0.06289883120154582,0.04017033776431501,-0.01672170999744171,61.6,59.2,0.4,0.6,-4.0,-3.6,19.6,20.6,23.6,24.2,7,7,47.5,0.49509556855185904,0,Under 47.5,0.0,CHI covered (+1.5),1.0,-2.5,1.0,0.0,0.5548569816385021
2025,13,2025-11-30,ARI,TB,17,20,4.5,-4.5,0.44522929670483824,0,ARI to cover (+4.5),-0.1798211216928868,-0.04705643708822889,-0.015207542843756453,0.016659791644375373,65.0,71.2,0.2,0.4,-7.8,-7.6,18.8,23.6,26.6,31.2,7,7,44.5,0.44724007484750905,0,Under 44.5,0.0,ARI covered (+4.5),1.0,-1.5,0.0,1.0,0.5547707032951618
2025,5,2025-10-06,KC,JAX,28,31,-3.5,3.5,0.4452517016322732,0,KC to cover (-3.5),0.03807371310005818,0.029453263940555578,-0.10568306508727261,0.004465594595054268,64.2,59.8,0.8,0.4,4.2,0.6,23.8,23.8,19.6,23.2,8,8,45.5,0.49717366125318874,0,Under 45.5,1.0,JAX covered (+3.5),0.0,6.5,1.0,0.0,0.5547482983677268
2025,6,2025-10-12,CLE,PIT,9,23,5.5,-5.5,0.5547465639546576,1,PIT to cover (-5.5),0.051315470524624526,-0.16804531327892386,0.09452013475327287,-0.03086337980905015,50.6,65.8,0.4,0.4,-3.2,-10.0,22.0,14.6,25.2,24.6,14,7,37.5,0.46897486455309034,0,Under 37.5,1.0,PIT covered (-5.5),1.0,8.5,0.0,1.0,0.5547465639546576
2025,8,2025-10-26,NYJ,CIN,39,38,5.5,-5.5,0.4452910153245574,0,NYJ to cover (+5.5),-0.14830449777825921,-0.13815587696041268,0.22890637145284595,0.07214989623052082,56.4,61.8,0.4,0.4,-16.6,-6.4,17.6,17.4,34.2,23.8,10,7,43.5,0.5638742555337951,1,Over 43.5,0.0,NYJ covered (+5.5),1.0,-6.5,1.0,1.0,0.5547089846754426
2025,18,2026-01-04,CLE,CIN,20,18,9.5,-9.5,0.44533406736944114,0,CLE to cover (+9.5),0.10396710034622936,-0.20958232474455377,0.003880354505086177,-0.035071668635766926,67.8,59.2,0.8,0.4,7.2,-8.8,29.6,14.6,22.4,23.4,7,7,47.5,0.4946423705045378,0,Under 47.5,0.0,CLE covered (+9.5),1.0,-11.5,0.0,1.0,0.5546659326305589
2025,11,2025-11-16,WAS,MIA,13,16,2.5,-2.5,0.5543497051082255,1,MIA to cover (-2.5),-0.0424791322185093,-0.06251116371446012,-0.035476406278166346,0.2906876729060838,58.0,57.8,0.6,0.0,-1.6,-18.0,20.6,17.8,22.2,35.8,7,7,47.5,0.5000266288585179,1,Over 47.5,1.0,MIA covered (-2.5),1.0,0.5,0.0,0.0,0.5543497051082255
2025,8,2025-10-26,GB,PIT,35,25,-3.0,3.0,0.4457454376869981,0,GB to cover (-3.0),0.09296413410027765,0.14979459032834405,0.02104440186792318,0.01696704725998106,53.0,62.0,0.6,0.2,1.6,3.8,23.2,26.2,21.6,22.4,10,7,46.5,0.4972000975031424,0,Under 46.5,0.0,GB covered (-3.0),1.0,-7.0,1.0,0.0,0.554254562313002
2025,1,2025-09-05,KC,LAC,21,27,-3.0,3.0,0.4457814071732143,0,KC to cover (-3.0),-0.017908625751810826,-0.02775667410368941,-0.06862432488718108,0.11567811816638751,62.0,50.4,0.6,0.4,2.2,-5.0,27.4,21.2,25.2,26.2,7,7,47.5,0.567574497517374,1,Over 47.5,1.0,LAC covered (+3.0),0.0,9.0,1.0,1.0,0.5542185928267858
2025,10,2025-11-09,JAX,HOU,29,36,-1.5,1.5,0.5539027508593445,1,HOU to cover (+1.5),0.06337364567470335,0.01624705781136803,-0.2107917363754257,0.08618928094357212,69.2,66.4,0.6,0.4,12.0,-5.4,26.0,21.2,14.0,26.6,7,7,37.5,0.5412076626341973,1,Over 37.5,1.0,HOU covered (+1.5),1.0,8.5,1.0,1.0,0.5539027508593445
2025,17,2025-12-28,CHI,SF,38,42,3.5,-3.5,0.553259770334427,1,SF to cover (-3.5),0.16986299356995746,0.06330528032984549,-0.027829676643588562,-0.040152902932321675,63.0,67.0,1.0,0.6,16.4,7.8,34.4,25.8,18.0,18.0,6,8,51.5,0.5499754056092018,1,Over 51.5,1.0,SF covered (-3.5),1.0,0.5,1.0,1.0,0.553259770334427
2025,18,2026-01-04,NO,ATL,17,19,4.5,-4.5,0.4469197246837264,0,NO to cover (+4.5),0.040849857342249385,0.03990464632371342,0.021662691746787473,-0.148083611752433,64.0,62.6,0.6,1.0,-4.0,6.8,23.0,24.8,27.0,18.0,6,7,43.5,0.46456061039366603,0,Under 43.5,0.0,NO covered (+4.5),1.0,-2.5,0.0,1.0,0.5530802753162736
2025,2,2025-09-14,NYG,DAL,37,40,4.5,-4.5,0.44799680197920905,0,NYG to cover (+4.5),-0.01906464549086112,-0.12807993477593688,0.054684922469815676,0.14236044918238747,62.2,55.8,0.8,0.2,-4.8,-11.6,20.4,17.0,25.2,28.6,10,7,44.5,0.5461597496768192,1,Over 44.5,0.0,NYG covered (+4.5),1.0,-1.5,1.0,1.0,0.5520031980207909
2025,13,2025-11-30,JAX,TEN,25,3,-6.0,6.0,0.44838508150202716,0,JAX to cover (-6.0),-0.1347901504466489,-0.06943387968207379,0.19135929992553705,-0.06497518615712417,57.2,67.0,0.6,0.4,-11.6,-0.4,16.8,25.6,28.4,26.0,7,7,42.5,0.4111190335721285,0,Under 42.5,0.0,JAX covered (-6.0),1.0,-16.0,0.0,1.0,0.5516149184979728
2025,4,2025-09-28,CAR,NE,13,42,5.5,-5.5,0.44919638938192563,0,CAR to cover (+5.5),-0.07960018531581325,0.005178402303586284,0.09128218901110755,0.1374134318171137,59.6,60.4,0.4,0.6,-6.8,-3.8,18.0,24.0,24.8,27.8,7,7,42.5,0.4627468838008749,0,Under 42.5,1.0,NE covered (-5.5),0.0,23.5,1.0,0.0,0.5508036106180744
2025,5,2025-10-05,DET,CIN,37,24,-10.5,10.5,0.4497622526342859,0,DET to cover (-10.5),-0.2377417251892049,0.13731766677911802,0.04235633083580674,0.005314583776147086,55.6,61.2,0.2,0.6,-11.2,7.0,16.0,33.6,27.2,26.6,6,7,49.5,0.6423837244144169,1,Over 49.5,0.0,DET covered (-10.5),1.0,-2.5,1.0,1.0,0.5502377473657141
2025,13,2025-11-28,CHI,PHI,24,15,7.0,-7.0,0.4497631902569887,0,CHI to cover (+7.0),0.09868446714357074,0.09400845876375566,-0.11885273719825581,0.05183977354587691,57.6,66.6,0.8,0.4,6.2,0.0,22.6,27.4,16.4,27.4,5,5,43.5,0.47360331179507864,0,Under 43.5,0.0,CHI covered (+7.0),1.0,-16.0,0.0,1.0,0.5502368097430113
2025,16,2025-12-22,SF,IND,48,27,-4.5,4.5,0.4499037984342272,0,SF to cover (-4.5),-0.051221475810931505,0.11465033638934292,0.001654810358669094,0.06170058658340113,59.2,62.6,0.4,0.8,-4.0,9.0,20.4,30.0,24.4,21.0,8,8,46.5,0.4497934481696679,0,Under 46.5,0.0,SF covered (-4.5),1.0,-16.5,1.0,0.0,0.5500962015657729
2025,10,2025-11-06,LV,DEN,7,10,9.5,-9.5,0.4500411463098402,0,LV to cover (+9.5),0.0691262899101442,-0.22364268820265748,-0.07751555962619858,0.04608078511293244,64.2,52.2,0.6,0.4,6.0,-11.4,25.8,15.8,19.8,27.2,4,4,42.5,0.5103199919619454,1,Over 42.5,0.0,LV covered (+9.5),1.0,-6.5,0.0,0.0,0.5499588536901598
2025,20,2026-01-17,SF,SEA,6,41,6.5,-6.5,0.5496686680264087,1,SEA to cover (-6.5),0.03146639897674305,0.13614476943190928,-0.21598117975211117,0.1171331425075183,61.6,59.6,0.6,0.8,11.6,6.4,26.6,30.6,15.0,24.2,14,6,44.5,0.5688120411357631,1,Over 44.5,1.0,SEA covered (-6.5),1.0,28.5,1.0,1.0,0.5496686680264087
2025,11,2025-11-13,NYJ,NE,14,27,12.5,-12.5,0.5490558561909729,1,NE to cover (-12.5),0.1379480070464259,-0.12356430012611797,-0.11204930145614955,0.07911149911837079,60.6,61.0,0.8,0.6,9.8,-3.2,28.0,21.0,18.2,24.2,4,4,43.5,0.47812949758405415,0,Under 43.5,1.0,NE covered (-12.5),1.0,0.5,0.0,1.0,0.5490558561909729
2025,14,2025-12-08,PHI,LAC,19,22,-1.5,1.5,0.5483353660295205,1,LAC to cover (+1.5),-0.033538721418659184,0.03481014292123361,-0.24601555940011993,-0.09267906068583145,62.4,58.0,0.6,0.6,7.4,3.2,25.2,20.0,17.8,16.8,8,10,41.5,0.40744353340443484,0,Under 41.5,1.0,LAC covered (+1.5),1.0,4.5,0.0,1.0,0.5483353660295205
2025,1,2025-09-07,TB,ATL,23,20,-1.5,1.5,0.4519927127312867,0,TB to cover (-1.5),0.0656195430334037,0.21866838505715677,0.0795113040973853,-0.06877660109601733,65.6,63.0,0.2,0.4,0.0,12.0,26.4,31.8,26.4,19.8,7,7,47.5,0.4260228930560517,0,Under 47.5,0.0,TB covered (-1.5),1.0,-1.5,0.0,1.0,0.5480072872687133
2025,11,2025-11-16,TB,BUF,32,44,6.0,-6.0,0.45277707412511453,0,TB to cover (+6.0),0.08432294476724486,0.0335912695153754,0.0263103784266696,-0.01895326685776988,60.8,59.4,0.4,0.6,1.6,2.8,23.0,24.6,21.4,21.8,7,7,46.5,0.5280829254347928,1,Over 46.5,1.0,BUF covered (-6.0),0.0,6.0,1.0,1.0,0.5472229258748855
2025,3,2025-09-21,NYJ,TB,27,29,6.5,-6.5,0.4529365438108837,0,NYJ to cover (+6.5),0.2068488797703632,-0.052997410001456455,0.000455414355318795,0.10280174018350932,61.2,59.2,0.6,0.4,8.6,-9.2,27.6,19.4,19.0,28.6,6,7,43.5,0.5114914713141518,1,Over 43.5,0.0,NYJ covered (+6.5),1.0,-4.5,1.0,1.0,0.5470634561891163
2025,14,2025-12-07,IND,JAX,19,36,-2.5,2.5,0.4533295077000022,0,IND to cover (-2.5),-0.034800557063912725,0.057827195635007975,-0.17399439202024658,-0.0485287505799402,63.2,60.0,0.6,0.4,9.6,3.2,29.2,25.0,19.6,21.8,7,7,44.5,0.4936006053587335,0,Under 44.5,1.0,JAX covered (+2.5),0.0,19.5,1.0,0.0,0.5466704922999979
2025,6,2025-10-12,DEN,NYJ,13,11,-7.5,7.5,0.5465686269267876,1,NYJ to cover (+7.5),-0.019540428012885015,0.05859943028989443,0.17506798944223506,-0.11040368887694733,60.6,63.6,0.4,0.4,-9.0,6.6,22.4,23.4,31.4,16.8,7,7,43.5,0.42052488221650103,0,Under 43.5,1.0,NYJ covered (+7.5),1.0,5.5,0.0,1.0,0.5465686269267876
2025,4,2025-09-28,NO,BUF,19,31,15.5,-15.5,0.45370339602536225,0,NO to cover (+15.5),0.18893902605022384,-0.10336687170822441,0.11058172289218875,0.11198624303422804,65.6,64.0,0.6,0.2,6.0,-13.2,31.6,15.2,25.6,28.4,10,7,48.5,0.5033860481752674,1,Over 48.5,0.0,NO covered (+15.5),1.0,-3.5,1.0,1.0,0.5462966039746378
2025,2,2025-09-14,CHI,DET,21,52,6.0,-6.0,0.5461918681491548,1,DET to cover (-6.0),0.1473778358484655,-0.12925095824225497,0.10148276647991288,-0.019628864943564684,65.2,59.8,0.6,0.4,3.4,-7.8,29.8,16.0,26.4,23.8,7,6,46.5,0.5713878591604551,1,Over 46.5,1.0,DET covered (-6.0),1.0,25.0,1.0,1.0,0.5461918681491548
2025,12,2025-11-23,MIN,GB,6,23,6.5,-6.5,0.5458898659997455,1,GB to cover (-6.5),0.13321926920510668,-0.17755916710361247,-0.008188238632215239,0.08557803865650389,59.0,57.0,0.2,0.2,3.0,-8.0,21.8,19.0,18.8,27.0,7,7,41.5,0.4927907878095938,0,Under 41.5,1.0,GB covered (-6.5),1.0,10.5,0.0,1.0,0.5458898659997455
2025,18,2026-01-04,BAL,PIT,24,26,-4.5,4.5,0.45421084887917523,0,BAL to cover (-4.5),0.015025304466289196,0.07054280243197972,-0.011898835819454289,0.05821485310395332,57.6,58.8,0.6,0.4,-0.6,2.8,19.4,25.0,20.0,22.2,7,8,41.5,0.45804725335676527,0,Under 41.5,1.0,PIT covered (+4.5),0.0,6.5,1.0,0.0,0.5457891511208248
2025,1,2025-09-07,LV,NE,20,13,2.5,-2.5,0.4543222884770834,0,LV to cover (+2.5),-0.06282197726876301,-0.09710224590605947,0.10643596643489035,-0.05809275864883895,57.8,62.2,0.6,0.6,-8.6,-3.0,18.4,17.2,27.0,20.2,7,7,44.5,0.45792882800366896,0,Under 44.5,0.0,LV covered (+2.5),1.0,-9.5,0.0,1.0,0.5456777115229166
2025,17,2025-12-27,HOU,LAC,20,16,1.5,-1.5,0.4544653495280365,0,HOU to cover (+1.5),-0.04883160230886553,-0.0077717944105235495,-0.1172937410482405,-0.1207672893402278,60.6,62.0,0.8,0.8,2.2,8.0,21.8,25.2,19.6,17.2,6,6,40.5,0.45025098211778564,0,Under 40.5,0.0,HOU covered (+1.5),1.0,-5.5,0.0,1.0,0.5455346504719635
2025,16,2025-12-18,LA,SEA,37,38,1.5,-1.5,0.4547843686038779,0,LA to cover (+1.5),0.004654535028309518,0.13946862959860623,-0.26717509991208116,-0.05957081649716071,60.2,57.6,0.6,0.6,12.0,12.2,26.0,33.8,14.0,21.6,4,4,42.5,0.4916339006816804,0,Under 42.5,0.0,LA covered (+1.5),1.0,-0.5,1.0,0.0,0.5452156313961221
2025,13,2025-11-30,LV,LAC,14,31,10.0,-10.0,0.5447397244657988,1,LAC to cover (-10.0),-0.043687041314195055,-0.30371219712889247,-0.09274214707989403,0.00898622613386037,64.2,56.2,0.4,0.4,1.2,-13.2,23.8,12.4,22.6,25.6,14,7,40.5,0.5616439865779845,1,Over 40.5,1.0,LAC covered (-10.0),1.0,7.0,1.0,1.0,0.5447397244657988
2025,7,2025-10-19,CAR,NYJ,13,6,1.5,-1.5,0.4552701733135415,0,CAR to cover (+1.5),-0.14606774414712267,0.05341891417559985,0.12387065286491658,0.09096902809962767,59.2,64.2,0.4,0.8,-9.0,0.4,18.2,24.4,27.2,24.0,7,7,39.5,0.4209096165856956,0,Under 39.5,0.0,CAR covered (+1.5),1.0,-8.5,0.0,1.0,0.5447298266864584
2025,8,2025-10-26,MIA,ATL,34,10,7.0,-7.0,0.4564010734654207,0,MIA to cover (+7.0),-0.02954668120885399,-0.037763334653779325,-0.08245788715657568,0.12406621035550258,62.8,56.2,0.6,0.6,-1.4,-6.8,18.0,21.0,19.4,27.8,7,7,44.5,0.49055350794235025,0,Under 44.5,0.0,MIA covered (+7.0),1.0,-31.0,0.0,1.0,0.5435989265345793
2025,13,2025-11-30,HOU,IND,20,16,3.0,-3.0,0.4567973907710573,0,HOU to cover (+3.0),0.16804877690163078,0.005580196493148235,-0.03325706006816827,-0.12992167102875082,60.8,68.2,0.6,0.6,6.8,4.4,29.4,23.2,22.6,18.8,7,10,44.5,0.4958939634648095,0,Under 44.5,0.0,HOU covered (+3.0),1.0,-7.0,0.0,1.0,0.5432026092289427
2025,7,2025-10-20,TB,DET,9,24,6.0,-6.0,0.45725401950516015,0,TB to cover (+6.0),0.20252434013007597,0.13943921048850375,-0.06266430110790513,-0.0008132367780685351,57.8,62.2,0.8,0.6,12.6,2.2,35.6,28.4,23.0,26.2,8,8,54.5,0.5066967609238096,1,Over 54.5,1.0,DET covered (-6.0),0.0,9.0,0.0,0.0,0.5427459804948398
2025,15,2025-12-14,WAS,NYG,29,21,2.5,-2.5,0.4576036420186334,0,WAS to cover (+2.5),0.06705608049008908,-0.027054666751146948,0.20465568095544223,0.28227306531179275,64.8,62.4,0.6,0.2,-9.2,-16.2,21.2,15.0,30.4,31.2,13,7,46.5,0.5399338142245296,1,Over 46.5,0.0,WAS covered (+2.5),1.0,-10.5,1.0,1.0,0.5423963579813667
2025,14,2025-12-07,PIT,BAL,27,22,5.5,-5.5,0.4577508681847791,0,PIT to cover (+5.5),-0.05392513442008697,-0.14280172422839693,-0.18844749759591017,-0.06564113434841656,58.0,56.2,0.4,0.4,6.4,-1.6,23.0,21.2,16.6,22.8,10,7,43.5,0.545411704211538,1,Over 43.5,0.0,PIT covered (+5.5),1.0,-10.5,1.0,1.0,0.5422491318152209
2025,14,2025-12-07,SEA,ATL,37,9,-7.0,7.0,0.4579870401294307,0,SEA to cover (-7.0),0.038359945044165955,0.08700374962962915,0.005264736992253297,-0.22248688356530338,58.6,57.8,0.6,0.8,0.2,15.2,24.6,31.4,24.4,16.2,7,7,44.5,0.5638996130153543,1,Over 44.5,0.0,SEA covered (-7.0),1.0,-21.0,1.0,1.0,0.5420129598705693
2025,6,2025-10-13,BUF,ATL,14,24,-3.5,3.5,0.45863521731417783,0,BUF to cover (-3.5),0.04940606719267541,0.18906892545689602,0.03969726588961759,0.022436836280368588,67.2,63.2,0.4,0.4,-3.2,8.0,22.8,30.6,26.0,22.6,15,8,49.5,0.4193688399297656,0,Under 49.5,1.0,ATL covered (+3.5),0.0,13.5,0.0,1.0,0.5413647826858221
2025,3,2025-09-21,DAL,CHI,14,31,-1.5,1.5,0.4586840227576172,0,DAL to cover (-1.5),-0.12040743086357204,-0.03308502885317598,0.05583700229687434,0.1648019663506391,60.0,65.2,0.4,0.6,-10.4,-7.4,17.8,22.4,28.2,29.8,7,7,49.5,0.4307097262866356,0,Under 49.5,1.0,CHI covered (+1.5),0.0,18.5,0.0,1.0,0.5413159772423828
2025,9,2025-11-02,SEA,WAS,38,14,-2.5,2.5,0.4604135876674995,0,SEA to cover (-2.5),-0.01595210892612946,0.08108208339815721,0.1282700436274112,-0.027133284907886978,56.0,57.4,0.2,0.8,-6.8,9.4,21.4,29.8,28.2,20.4,6,13,47.5,0.46520610206886537,0,Under 47.5,0.0,SEA covered (-2.5),1.0,-21.5,1.0,0.0,0.5395864123325005
2025,13,2025-11-30,DEN,WAS,27,26,-6.5,6.5,0.5394394380967645,1,WAS to cover (+6.5),-0.035646287031701286,0.028044967914605635,0.2536122171336393,-0.06295523724125905,58.8,62.0,0.0,0.6,-18.4,6.0,15.6,25.4,34.0,19.4,14,14,43.5,0.4094070994311474,0,Under 43.5,1.0,WAS covered (+6.5),1.0,5.5,1.0,0.0,0.5394394380967645
2025,15,2025-12-14,LV,PHI,0,31,12.5,-12.5,0.5389362268512499,1,PHI to cover (-12.5),-0.10903950240898719,-0.2748390267285538,-0.16516551053198364,-0.008682072235437816,60.2,56.4,0.4,0.4,-1.0,-11.6,16.2,12.8,17.2,24.4,6,7,37.5,0.4662164443516809,0,Under 37.5,1.0,PHI covered (-12.5),1.0,18.5,0.0,1.0,0.5389362268512499
2025,7,2025-10-19,NYG,DEN,32,33,7.5,-7.5,0.46120717444887505,0,NYG to cover (+7.5),0.07105014634319777,-0.04233739867462849,-0.11247705632976494,0.013953393613286397,60.8,65.8,0.4,0.6,5.4,-1.6,22.0,23.0,16.6,24.6,7,10,39.5,0.49984577950700393,0,Under 39.5,0.0,NYG covered (+7.5),1.0,-6.5,1.0,0.0,0.538792825551125
2025,17,2025-12-25,DEN,KC,20,13,-13.5,13.5,0.5384375563070443,1,KC to cover (+13.5),-0.08943823549590536,0.10048665832729428,0.030287341332975993,0.03484269088365983,63.4,66.0,0.0,0.4,-6.0,1.0,16.6,25.4,22.6,24.4,4,4,37.5,0.38529215463745964,0,Under 37.5,1.0,KC covered (+13.5),1.0,6.5,0.0,1.0,0.5384375563070443
2025,12,2025-11-23,CLE,LV,24,10,3.0,-3.0,0.4617073177308138,0,CLE to cover (+3.0),-0.26344495080308744,-0.22097613457484727,-0.008891681727922252,-0.14755207624004757,52.0,60.8,0.6,0.4,-8.4,-4.4,14.4,17.8,22.8,22.2,6,7,35.5,0.4201884708419673,0,Under 35.5,0.0,CLE covered (+3.0),1.0,-17.0,0.0,1.0,0.5382926822691863
2025,2,2025-09-11,WAS,GB,18,27,3.5,-3.5,0.46182449741459597,0,WAS to cover (+3.5),0.05073114399662578,0.11698435089564482,-0.08887933373167337,0.059136206203977804,58.4,66.6,0.4,0.6,6.4,0.8,23.6,27.0,17.2,26.2,4,4,48.5,0.48190863507288,0,Under 48.5,1.0,GB covered (-3.5),0.0,5.5,0.0,1.0,0.538175502585404
2025,9,2025-11-02,CHI,CIN,47,42,-3.0,3.0,0.46223629844157543,0,CHI to cover (-3.0),0.06208565462173563,0.09297476094480543,0.27294333598673504,-0.07615596825658352,57.6,61.0,0.4,0.8,-9.2,3.4,23.2,24.6,32.4,21.2,7,7,51.5,0.47136026417027443,0,Under 51.5,0.0,CHI covered (-3.0),1.0,-2.0,1.0,0.0,0.5377637015584246
2025,20,2026-01-17,BUF,DEN,30,33,1.5,-1.5,0.46261670771179964,0,BUF to cover (+1.5),0.0397217857227113,0.15984671836607128,-0.11136557532845275,-0.03990443986359698,65.4,63.0,0.4,0.6,4.8,7.2,23.4,26.4,18.6,19.2,13,6,45.5,0.46481382421245554,0,Under 45.5,1.0,DEN covered (-1.5),0.0,1.5,1.0,0.0,0.5373832922882004
2025,14,2025-12-07,MIA,NYJ,34,10,-2.5,2.5,0.4630166788575946,0,MIA to cover (-2.5),-0.039863449975371515,0.020033822378971156,0.09473310194971538,-0.05929218524987364,58.2,57.4,0.8,0.6,-3.0,5.2,23.4,21.4,26.4,16.2,7,7,41.5,0.5327236027851479,1,Over 41.5,0.0,MIA covered (-2.5),1.0,-21.5,1.0,1.0,0.5369833211424053
2025,6,2025-10-12,SF,TB,19,30,3.5,-3.5,0.4631088433288319,0,SF to cover (+3.5),0.1033744479863957,0.03209212980992314,0.02727259183966424,-0.04029357853490087,63.2,68.0,0.6,0.6,0.6,1.6,27.0,21.2,26.4,19.6,7,10,46.5,0.5018285313384592,1,Over 46.5,1.0,TB covered (-3.5),0.0,7.5,1.0,1.0,0.536891156671168
2025,5,2025-10-02,SF,LA,26,23,8.5,-8.5,0.4631747436823014,0,SF to cover (+8.5),0.056839137607914016,0.008940727032835837,-0.04990139410597179,-0.005563727311626901,62.8,65.8,0.8,0.4,2.6,-3.6,24.4,20.8,21.8,24.4,4,4,43.5,0.5307755878066611,1,Over 43.5,0.0,SF covered (+8.5),1.0,-11.5,1.0,1.0,0.5368252563176986
2025,16,2025-12-20,GB,CHI,16,22,1.5,-1.5,0.46358500092187954,0,GB to cover (+1.5),0.03366108502341603,0.18500987824604817,-0.09083598688191614,0.006768057509261382,69.6,57.2,0.6,0.6,7.0,6.0,25.2,27.0,18.2,21.0,6,6,45.5,0.4040884818286649,0,Under 45.5,1.0,CHI covered (-1.5),0.0,4.5,0.0,1.0,0.5364149990781204
2025,17,2025-12-28,PHI,BUF,13,12,3.0,-3.0,0.4638616893566955,0,PHI to cover (+3.0),0.10252129078830988,0.0596368753576997,-0.04424112651017716,-0.15742905345048547,61.8,60.8,0.4,0.4,5.4,5.4,28.4,23.0,23.0,17.6,7,8,45.5,0.5094506583828874,1,Over 45.5,0.0,PHI covered (+3.0),1.0,-4.0,0.0,0.0,0.5361383106433045
2025,4,2025-09-28,JAX,SF,26,21,3.5,-3.5,0.46396529850055557,0,JAX to cover (+3.5),0.0916544490744747,0.05316291059442446,0.05599816391789506,-0.08432681492206744,64.8,63.4,0.4,0.8,-3.8,4.6,23.4,22.6,27.2,18.0,7,7,45.5,0.49186294238362877,0,Under 45.5,0.0,JAX covered (+3.5),1.0,-8.5,1.0,0.0,0.5360347014994444
2025,11,2025-11-16,GB,NYG,27,20,-7.5,7.5,0.5359180346706528,1,NYG to cover (+7.5),0.12803227773107917,0.10490255261245933,0.15987439682254337,-0.01997599450333989,61.8,60.4,0.6,0.2,-3.2,3.4,26.0,21.8,29.2,18.4,7,6,41.5,0.5601207618144148,1,Over 41.5,1.0,NYG covered (+7.5),1.0,0.5,1.0,1.0,0.5359180346706528
2025,6,2025-10-12,DET,KC,17,30,2.5,-2.5,0.5351131534239137,1,KC to cover (-2.5),0.13017931324784954,0.16760375079773254,0.0064038255970554625,-0.07624405779978057,62.0,60.0,0.4,0.8,3.6,12.4,25.0,34.8,21.4,22.4,6,7,51.5,0.4528354762767595,0,Under 51.5,1.0,KC covered (-2.5),1.0,10.5,0.0,1.0,0.5351131534239137
2025,8,2025-10-23,MIN,LAC,10,37,3.0,-3.0,0.5350697911728761,1,LAC to cover (-3.0),-0.030932516962792467,-0.0674525928306513,0.11785524893900375,-0.06917394664087365,67.6,60.6,0.2,0.4,-5.8,3.4,20.8,23.6,26.6,20.2,4,4,45.5,0.47705815262319895,0,Under 45.5,1.0,LAC covered (-3.0),1.0,24.0,1.0,0.0,0.5350697911728761
2025,4,2025-09-28,WAS,ATL,27,34,2.5,-2.5,0.46538720466475497,0,WAS to cover (+2.5),0.009116089779119286,0.1004927691557976,0.05773542292472844,0.08776867226219862,67.0,66.0,0.2,0.6,-5.8,1.0,20.8,29.6,26.6,28.6,7,7,43.5,0.4552955186882016,0,Under 43.5,1.0,ATL covered (-2.5),0.0,4.5,1.0,0.0,0.5346127953352451
2025,16,2025-12-21,CIN,MIA,45,21,-3.5,3.5,0.46545520520699996,0,CIN to cover (-3.5),0.06480770659759116,-0.12452917005010859,-0.07947669651140277,0.06501899920583783,54.4,66.4,0.6,0.6,7.0,-7.8,23.2,19.6,16.2,27.4,6,7,48.5,0.5488749545262189,1,Over 48.5,0.0,CIN covered (-3.5),1.0,-20.5,1.0,1.0,0.534544794793
2025,11,2025-11-16,CHI,MIN,19,17,3.0,-3.0,0.46551365379689197,0,CHI to cover (+3.0),-0.13175712934238576,0.152633606636366,0.09281212798632771,0.01803286868873244,58.2,65.0,0.4,0.6,-6.8,1.6,19.8,27.6,26.6,26.0,7,7,47.5,0.4454477983474523,0,Under 47.5,0.0,CHI covered (+3.0),1.0,-5.0,0.0,1.0,0.534486346203108
2025,9,2025-11-02,CAR,GB,16,13,12.5,-12.5,0.4657173305308525,0,CAR to cover (+12.5),0.18348877813350092,-0.02226438386860862,0.018028437124021867,0.15100070481067765,62.4,63.2,0.2,0.6,4.0,-9.4,27.8,18.4,23.8,27.8,7,7,43.5,0.39807954264907286,0,Under 43.5,0.0,CAR covered (+12.5),1.0,-15.5,0.0,1.0,0.5342826694691475
2025,1,2025-09-07,ARI,NO,20,13,-6.0,6.0,0.46660523975452245,0,ARI to cover (-6.0),-0.15941685230022118,0.10382801203115959,0.10588318509856928,0.08492723181055825,57.0,65.4,0.4,0.6,-11.0,2.8,12.4,26.8,23.4,24.0,7,7,44.5,0.4732194666825482,0,Under 44.5,0.0,ARI covered (-6.0),1.0,-1.0,0.0,1.0,0.5333947602454776
2025,14,2025-12-07,CHI,GB,21,28,6.5,-6.5,0.5332966845921875,1,GB to cover (-6.5),0.10644928215422275,0.09751750157424849,-0.044474666486885805,0.0015365617177230824,60.0,71.0,0.4,0.6,5.0,4.6,20.2,29.0,15.2,24.4,10,9,44.5,0.5362430834403943,1,Over 44.5,1.0,GB covered (-6.5),1.0,0.5,1.0,1.0,0.5332966845921875
