season,week,gameday,away_team,home_team,away_score,home_score,away_spread_line,home_spread_line,pred_prob_home_cover,pred_home_covers,recommended_pick,home_off_epa_last_n,away_off_epa_last_n,home_def_epa_allowed_last_n,away_def_epa_allowed_last_n,home_pace_plays_last_n,away_pace_plays_last_n,home_ats_rate_last_n,away_ats_rate_last_n,home_point_diff_last_n,away_point_diff_last_n,home_score_for_last_n,away_score_for_last_n,home_score_against_last_n,away_score_against_last_n,home_rest,away_rest,total_line,pred_prob_total_over,pred_total_over,ou_pick,actual_home_covers,actual_result,was_correct,home_cover_margin,actual_total_over,was_correct_ou,pick_probability
2026,3,2026-09-27,MIN,TB,,,1.5,-1.5,0.6361462645667594,1,TB to cover (-1.5),0.04932071476523985,-0.12560522119354078,0.06226425114371406,-0.39057629060548377,63.0,56.666666666666664,0.0,1.0,-1.3333333333333333,9.666666666666666,17.666666666666668,18.333333333333332,19.0,8.666666666666666,7,7,44.5,0.5087665547415474,1,Over 44.5,,,,,,,0.6361462645667594
2026,1,2026-09-09,NE,SEA,,,3.5,-3.5,0.6045541363360039,1,SEA to cover (-3.5),0.07515036283270572,-0.07636665917207082,-0.2632652262686279,-0.27350190228096066,63.4,61.0,1.0,0.6,16.4,8.0,28.2,21.0,11.8,13.0,7,7,44.5,0.6109938592524694,1,Over 44.5,,,,,,,0.6045541363360039
2026,1,2026-09-13,MIA,LV,,,3.5,-3.5,0.40057003440901584,0,MIA to cover (+3.5),-0.24229051773459412,-0.025484993486074182,0.0027492310815626863,0.1075032171841851,51.4,55.0,0.6,0.4,-12.4,-7.6,12.4,20.0,24.8,27.6,7,7,40.5,0.5233761856019543,1,Over 40.5,,,,,,,0.5994299655909842
2026,3,2026-09-27,NE,JAX,,,1.5,-1.5,0.5830317865031733,1,JAX to cover (-1.5),0.0840578146703202,-0.2419329395540392,-0.10353523352117457,-0.25637370719477076,59.0,63.333333333333336,0.6666666666666666,0.3333333333333333,12.333333333333334,-0.3333333333333333,29.333333333333332,17.0,17.0,17.333333333333332,7,7,45.5,0.6150885120215769,1,Over 45.5,,,,,,,0.5830317865031733
2026,1,2026-09-13,CLE,JAX,,,7.5,-7.5,0.582178494021966,1,JAX to cover (-7.5),0.13344116729759106,-0.1955824241391947,-0.10009231941933172,-0.05950928682790428,60.2,57.4,0.8,0.6,15.8,-4.8,34.0,17.0,18.2,21.8,7,7,40.5,0.5878019252270723,1,Over 40.5,,,,,,,0.582178494021966
2026,3,2026-09-28,PHI,CHI,,,1.5,-1.5,0.41924231646235866,0,PHI to cover (+1.5),0.01665695256716021,-0.08784802925947888,0.1334419079566706,-0.013890006815584305,71.0,62.333333333333336,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-3.3333333333333335,21.333333333333332,16.333333333333332,22.0,19.666666666666668,8,8,46.5,0.460219828039,0,Under 46.5,,,,,,,0.5807576835376413
2026,2,2026-09-17,DET,BUF,,,3.0,-3.0,0.4198336068785205,0,DET to cover (+3.0),0.14031296868884147,-0.015518999544624087,-0.07849374526733613,0.02806157765373227,70.25,66.5,0.5,0.25,6.5,-5.5,26.0,21.75,19.5,27.25,4,4,52.5,0.47341929448377457,0,Under 52.5,,,,,,,0.5801663931214796
2026,2,2026-09-20,SEA,ARI,,,-10.0,10.0,0.5800271539540234,1,ARI to cover (+10.0),-0.00034668429112508226,0.10733517932773441,0.2194250264193887,-0.20140096115657136,56.75,63.0,0.0,1.0,-16.75,16.25,18.25,28.5,35.0,12.25,7,11,44.5,0.4540498602072035,0,Under 44.5,,,,,,,0.5800271539540234
2026,2,2026-09-20,MIA,SF,,,10.5,-10.5,0.420080657941276,0,MIA to cover (+10.5),-0.10645949831212091,-0.083545047974421,0.15060046901810137,0.24758887830982068,56.25,53.5,0.5,0.25,-9.25,-15.5,18.5,16.5,27.75,32.0,10,7,46.5,0.5049583042758101,1,Over 46.5,,,,,,,0.579919342058724
2026,3,2026-09-27,SEA,WAS,,,-3.5,3.5,0.5798711711843988,1,WAS to cover (+3.5),0.015440624066913143,0.12022298903337751,0.13317816321137907,-0.1488710478251388,50.666666666666664,62.666666666666664,0.6666666666666666,1.0,-3.6666666666666665,18.333333333333332,21.666666666666668,33.666666666666664,25.333333333333332,15.333333333333334,7,7,46.5,0.4984846616245786,0,Under 46.5,,,,,,,0.5798711711843988
